CustomerID,Items
484515,"['22629C', '84992D', '85099BJ', '22630B', '21731V', '22328M', '23209X', '20724F', '84929V', '23293D', '22386V', '23345S', '21212D', '20712E', '22544C', '23203B', '23346H', '22326L', '85099FC', '22551F', '23206T', '20719E', '20725N', '23205F', '21121C', '23199M', '21390P', '22489J', '23295P', '22951B', '23507E', '23005J', '23297N', '21929W', '22985B', '22383K', '23204B', '85099CQ', '22554P', '23240L', '20728Z', '21928E', '22029R', '22384W', '22557Z', '23294M', '21976M', '23201S', '22355U', '22417M', '22759Z', '23200Y', '23510V', '22418R', '23207R', '22411U', '90057R', '22940N', '22712N', '22294U', '21509I', '23121M', '22610S', '22693N', '22382I', '22189I', '20726C', '22998M', '22178V', '20723U', '22467G', '15034D', '22661W', '22959R', '23296Z', '22244X', '23281Z', '23171H', '23245W', '84596GP', '22356T', '22908G', '22631M', '23170S', '22553Q', '22027K', '23328X', '23202Z', '23353X', '21559P', '22662G', '22556N', '22543G', '21980L', '22909Z', '23545U', '17096D', '22131I', '21124F', '23326S', '22385P', '21672A', '84755J', '21080R', '84879M', '22546L', '22609U', '21984W', '22507V', '22555O', '23307D', '21623S', '21931F', '79321V', '23550P', '22531M', '21881M', '22983O', '22950F', '23287L', '23234A', '20979K', '22663L', '23292K', '23122S', '35961N', '22149E', '20974J', '22728B', '22379G', '22652D', '20727V', '23113X', '22243L', '22352Z', '22348L', '21873C', '23144I', '21882L', '23208E', '22534C', '22539E', '22714G', '22147L', '23230A', '21181K', '22710N', '22558H', '84997DC', '21156K', '22956D', '21481J', '21507E', '47566Y', '22470E', '20711L', '22030B', '22716A', '23078Y', '22460J', '23275I', '16161PA', '21914B', '37370Z', '22245R', '22899Q', '23189A', '21644N', '22367K', '21561W', '21122K', '21932M', '23231J', '82484O', '22150K', '21218O', '23290W', '22423U', '23241W', '22834J', '23298Q', '23236J', '23086Z', '22699D', '22697A', '23123F', '22174M', '22533C', '22698C', '21879Z', '21137F', '22725X', '23177K', '22726C', '23436I', '21429E', '21733F', '23076Z', '21240N', '22738Y', '22993E', '23327C', '22399O', '23344R', '84970LF', '22739W', '21508L', '71459J', '22766P', '23280V', '22273M', '84947R', '23360X', '21933N', '20972O', '85123AY', '21930O', '16237N', '23193C', '23312N', '22025A', '21877C', '21880B', '22292I', '22585G', '20676O', '23389U', '23084M', '23291F', '23289K', '22593E', '22335Z', '84406BH', '84949O', '84997BG', '21292J', '21669G', '22952P', '21232B', '21544W', '22111I', '22736S', '22619G', '21385E', '84970SL', '22505F', '22545H', '21035O', '23308G', '23120O', '23480U', '23172Q', '48111G', '23314P', '22466O', '23108J', '23255L', '21238G', '21210C', '21154F', '84692Z', '22045U', '22041A', '22082A', '21086B', '23237P', '23256O', '22617A', '23242A', '22491V', '22540W', '22729W', '84029EX', '22866X', '21094A', '20984B', '22336O', '22296X', '22910D', '21876I', '22381J', '23347G', '23119M', '23340L', '35610AZ', '22078R', '22964E', '21918L', '22659F', '22128V', '22337H', '22984H', '20675E', '22567D', '22333G', '22331U', '23506M', '84508AE', '21498M', '22957K', '23165S', '21844I', '21239K', '22967M', '22037V', '21830E', '22704P', '22142B', '85049CP', '16219C', '22138G', '22633V', '22963K', '23500J', '22478H', '22734C', '71477B', '21485W', '47503AN', '84997CQ', '23174D', '47599AI', '21399R', '22055T', '22900U', '21500P', '22907C', '23306Z', '21975B', '21884K', '22570W', '20718A', '20717I', '22254T', '22818I', '22988D', '22800V', '22780U', '22779J', '22637S', '85049GC', '22613A', '22898W', '22961C', '23114G', '23125Q', '22628U', '22329R', '22632O', '22338I', '22692J', '22508O', '22706R', '22708V', '22720A', '22735X', '22479R', '22477A', '22749K', '22816Q', '22817Z', '22865Y', '22904F', '22944W', '22139Q', '22945X', '22946R', '22674G', '22962X', '22972W', '22305S', '22242L', '22196G', '22594A', '22601T', '22608F', '23083I', '23100G', '22112V', '90210CN', '84596BQ', '21174F', '23372N', '23371H', '84596FA', '23355Z', '21896V', '21650J', '21167A', '23546H', '21934D', '21936G', '21155Z', '79163I', '21981M', '21058L', '21668N', '21249J', '21558V', '21810L', '82552M', '21242V', '23512S', '21770E', '23513C', '21785M', '21818Q', '21874B', '23445C', '21671K', '21670S', '84313CE', '84347V', '23534D', '85014BD', '23309L', '23508J', '72351AA', '22049I', '20713F', '22047L', '21988M', '21499T', '23190S', '23182N', '20750C', '23175H', '23173W', '22028K', '72351BE', '22083G', '85180BR', '22084R', '48116K', '22086O', '23254E', '37340T', '10133M', '22077P', '21320U', '21245S', '22740K', '22819Q', '21380E', '22741O', '22095Q', '22435K', '22814E', '22429T', '75049LA', '22440M', '22434S', '82551H', '22771L', '75178B', '79030GK', '22458G', '22755K', '21289T', '22791E', '21314Q', '22747N', '22804V', '22807L', '22746G', '82482D', '22812G', '62018W', '22480D', '22482I', '20978G', '20975Y', '20973S', '20963G', '22668V', '22571W', '20914Q', '22573R', '22579W', '85131AI', '85150Z', '22646J', '85178F', '22603Q', '20677D', '20619I', '17091JD', '10135P', '22621P', '85035CL', '85035BB', '84976S', '21198V', '22483A', '84029GV', '84050K', '84375E', '22715M', '84536AK', '21199L', '22394F', '21197E', '21065W', '84598D', '22702X', '21166I', '84792X', '22537N', '84819I', '84945I', '21078I', '51014CF', '22614B', '22980U', '21845L', '22144E', '23583L', '23225T', '22932Q', '22933B', '23536M', '23535V', '23526G', '23515Q', '23244J', '23082N', '22148Z', '22327P', '22974E', '22046Q', '22171T', '22297H', '21986A', '23390M', '23388F', '23370K', '22996P', '22997O', '22210R', '21898V', '22219N', '21935J', '23004D', '22043M', '22035X', '23101Y', '22855Q', '21495P', '47504HB', '46000SJ', '22896Q', '22892Z', '21504V', '21428B', '35970L', '22127Y', '22075W', '22087E', '48184N', '22080D']"
84519,['22273M']
215478,"['21108Z', '17084RT']"
315477,['84568Z']
433566,['21787C']
323577,"['21135E', '84077K', '82583N', '85123AY', '82580N', '85106U', '21166I', '22151L', '82600H', '84755J', '16008I', '22413V', '71459J', '84836J', '22491V', '23230A', '22489J', '84988Y', '22666I', '22702X', '22350T', '23084M', '22578A', '17096D', '22349R', '22961C', '21673M', '23543B', '85049AF', '22560W', '22384W', '21498M', '21174F', '21915K', '21931F', '22584Q', '21672A', '23268O', '21670S', '22969Z', '21668N', '22536B', '75049LA', '23232F', '21326V', '22998M', '16033Z', '22440M', '79000Z', '22469S', '21874B', '47566Y', '22178V', '21733F', '22700C', '20727V', '22996P', '22711H', '21908X', '23507E', '21497K', '21669G', '21791H', '22667K', '22741O', '22804V', '21790Y', '84879M', '22791E', '22950F', '21889K', '84378P', '22960K', '22071O', '22943F', '20676O', '20914Q', '22411U', '22355U', '85099FC', '22070Y', '22111I', '20674R', '23076Z', '22637S', '20725N', '22470E', '20724F', '40003X', '22633V', '22792D', '20719E', '22577B', '22561Z', '22045U', '23298Q', '22558H', '84945I', '21169G', '23114G', '21181K', '20712E', '22910D', '84970SL', '23510V', '21914B', '22467G', '22222C', '22383K', '22296X', '22336O', '22112V', '22501Q', '22632O', '22530D', '22533C', '23531S', '22534C', '22090X', '22088I', '22087E', '21977R', '21981M', '22582E', '22546L', '23166P', '84692Z', '40016U', '23078Y', '20677D', '21485W', '23035A', '23310X', '85152E', '23307D', '22865Y', '85150Z', '20726C', '22866X', '22992G', '22991T', '21232B', '22704P', '22989L', '21165F', '23231J', '85099BJ', '21136P', '21124F', '21122K', '22966E', '84950I', '84946F', '21671K', '21873C', '23186V', '21843C', '23113X', '21829T', '23108J', '22771L', '21080R', '21499T', '85204U', '21500P', '23204B', '22417M', '22356T', '23131M', '22531M', '23206T', '22423U', '22419N', '22508O', '23202Z', '22507V', '23192L', '23199M', '22457C', '22993E', '23083I', '22386V', '22675S', '22963K', '22601T', '22672E', '22708V', '22668V', '22722E', '22659F', '22740K', '22653U', '22651T', '22772B', '22773H', '22774I', '23434Y', '22615Z', '23327C', '23497Q', '22539E', '22812G', '22813K', '23318Z', '22573R', '23308G', '22555O', '23526G', '23530G', '22893O', '22907C', '23535V', '22945X', '22951B', '22540W', '22938X', '22326L', '44234S', '22027K', '22102P', '20972O', '20974J', '22048X', '79164C', '20979K', '22047L', '20983Y', '22041A', '79321V', '79323BM', '21164D', '22029R', '82494LP', '72351BE', '21231K', '82578R', '82581P', '82582N', '21238G', '21240N', '84212C', '21875C', '84970LF', '84535AT', '21495P', '84947R', '21533B', '22103E', '21700U', '16161UB', '22117N', '20723U', '85213R', '22333G', '16216D', '22161W', '23168M', '22147L']"
303597,"['84879M', '22440M', '22197J', '21977R', '21620I', '22998M', '85099BJ', '23114G', '22386V', '22355U', '23203B', '85099FC', '22151L', '21175V', '21731V', '21791H', '23171H', '22952P', '22086O', '22178V', '20724F', '23201S', '23310X', '84755J', '21891R', '84992D', '20974J', '15034D', '22130P', '21137F', '22659F', '22991T', '84978X', '21874B', '84950I', '23170S', '75049LA', '85099CQ', '23199M', '22910D', '71459J', '20719E', '22610S', '84946F', '22620B', '22759Z', '23077P', '22741O', '22740K', '22578A', '23209X', '22992G', '20728Z', '21889K', '20725N', '21213V', '23293D', '21877C', '21873C', '21498M', '20971S', '23204B', '23205F', '23344R', '23207R', '23215I', '21790Y', '22411U', '23115D', '22379G', '21931F', '20712E', '22577B', '22609U', '22111I', '22865Y', '22950F', '22909Z', '22712N', '23300F', '23298Q', '23294M', '22699D', '21929W', '22493I', '21704M', '23309L', '23245W', '22507V', '23230A', '23301G', '22294U', '22266W', '22508O', '22423U', '21181K', '23581R', '23571G', '23570W', '21232B', '21326V', '21390P', '23378J', '21479J', '21485W', '22356T', '21499T', '22637S', '21500P', '22595D', '23206T', '22727B', '22728B', '23076Z', '22560W', '21975B', '23078Y', '22561Z', '21918L', '21914B', '21902W', '22558H', '21980L', '21900A', '21899D', '22564D', '22993E', '23144I', '23157X', '22988D', '21876I', '22985B', '22961C', '22959R', '22383K', '23174D', '23175H', '23177K', '22030B', '23200Y', '22866X', '21928E', '47566Y', '23202Z', '84029EX', '84945I', '20723U', '85204U', '79321V', '84347V', '21080R', '11001M', '84947R', '84991R', '84508AE']"
3600,"['48187N', '20685H', '48194E', '48188P', '16219C', '48185J', '48173CT', '48138T', '22690X', '48116K', '21955E', '21523L', '71477B', '84879M', '21181K', '72802CE', '82583N', '23284M', '85185BY', '23077P', '47556BE', '48111G', '72802BO', '21908X', '21621T', '16045M', '22985B', '85099CQ', '21609B', '72807CP', '22692J', '21391B', '23530G', '23133S', '23531S', '84997BG', '21166I', '84926EY', '79191CA', '47566BG', '23056D', '23529E', '85232BG', '23004D', '22188M', '23400Q', '84946F', '23270T', '21980L', '21326V', '23541C', '23525T', '84949O', '81952BK', '82482D', '21232B', '23122S', '22577B', '22178V', '22783G', '21900A', '22385P', '22386V', '48129Y', '85152E', '35953W', '22988D', '84313CE', '21877C', '84029EX', '23300F', '21700U', '21899D', '22348L', '23301G', '21902W', '21984W', '84978X', '23170S', '22710N', '22609U', '22418R', '84050K', '20971S', '84926AC', '23076Z', '21430A', '23072K', '22855Q', '22155O', '23215I', '23334M', '22780U', '22986P', '23071Z', '84660BF', '21718N', '23200Y', '22579W', '23132P', '23226J', '21889K', '21891R', '84950I', '84660CD', '22094G', '22983O', '21498M', '23354R', '16156SH', '82582N', '22219N', '21791H', '21108Z', '47593BL', '21985C', '20992N', '21500P', '23344R', '82494LP', '23331G', '72803AM', '21905C', '20914Q', '23055P', '22459S', '22086O', '23228Z', '22598V', '22599V', '22411U', '23203B', '22128V', '37327B', '23172Q', '20676O', '22691G', '90191S', '23264K', '23266U', '22652D', '23508J', '72351BE', '16235A', '22571W', '22564D', '22469S', '16237N', '21669G', '21898V', '23307D', '79321V', '21897X', '82484O', '23321O', '23186V', '20974J', '22464B', '22697A', '23570W', '23322J', '23326S', '23571G', '23581R', '72351AA', '23245W', '22494U', '23437J', '22766P', '22867O', '23057O', '84755J', '20733F', '22699D', '22030B', '22993E', '22493I', '22488P', '21811V', '21703M', '23333X', '23119M', '21875C', '22585G', '22102P', '21986A', '22379G', '23175H', '21731V', '23283I', '20829J', '21069U', '84997AH', '82551H', '84536AK', '84692Z', '84660AU', '21292J', '21174F', '23436I', '16161PA', '22791E', '22620B', '85132CX', '22775S', '22992G', '22174M', '23263V', '82599S', '22037V', '23550P', '23231J', '22333G', '84380W', '23201S', '21084K', '23173W', '21015F', '23438M', '22908G', '20719E', '16161UB', '22328M', '22158K', '21892U', '21287D', '23078Y', '85230BW', '22051L', '22601T', '22050N', '23204B', '22173N', '16169EL', '85230GS', '21715T', '22594A', '22558H', '22098N', '22130P', '23371H', '21390P', '21179M', '22191G', '23329B', '23265T', '22187R', '22340Z', '84596BQ', '21428B', '22938X', '20726C', '85107Y', '23504V', '22707D', '22597M', '22243L', '23521G', '23374A', '23372N', '22959R', '22554P', '21785M', '72741B', '84663AD', '23154P', '11001M', '23351C', '22334J', '21137F', '21424R', '21175V', '22109D', '84987W', '79163I', '16259V', '21439F', '21716W', '22732E', '23549U', '22297H', '22295V', '22741O', '23187K', '22534C', '23084M', '22024W', '21212D', '21012K', '22810S', '22600F', '23506M', '47599BN', '23319Q', '23320Z', '22561Z', '15034D', '22181S', '23269G', '35970L', '21162S', '21976M', '22662G', '22661W', '17084RT', '22712N', '23148U', '22733V', '21824R', '22338I', '85123AY', '22537N', '17003M', '23093U', '21987U', '22305S', '23207R', '21164D', '23208E', '23158A', '23113X', '84818C', '21094A', '21158R', '22336O', '21481J', '23332P', '22039V', '22625P', '21668N', '23431D', '21479J', '23439A', '22467G', '22967M', '21619X', '22157E', '15056BLH', '22581L', '20728Z', '22087E', '21499T', '22452K', '22572W', '10135P', '22851J', '23538H', '47559BK', '21238G', '21495P', '22603Q', '21983K', '21733F', '22551F', '23330V', '82001SP', '23324I', '22365S', '22748P', '23309L', '22043M', '23355Z', '21810L', '85132BP', '22991T', '21165F', '22745M', '23014Q', '21991R', '22092C', '22154A', '23006Q', '22726C', '23101Y', '22100W', '22779J', '85036BO', '22916M', '84976S', '20749K', '22142B', '21314Q', '22921W', '22027K', '22970T', '22816Q', '20677D', '22918F', '22156L', '22957K', '22025A', '22956D', '20750C', '22952P', '22079R', '21313C', '17012FV', '85150Z', '21642S', '23432V', '21658U', '22602D', '22421F', '22614B', '23375T', '15056ND', '23373C', '22708V', '22366J', '21745D', '22646J', '21169G', '51014CF', '51014AW', '82486S', '47566Y', '35961N', '21317B', '21289T', '22466O', '23582G', '10133M', '23524P', '23473C', '21509I', '23503O', '22429T', '22593E', '21559P', '23478N', '82483P', '21844I', '84596FA', '21159V', '21890Y', '21090G', '17012CF', '22293T', '23199M', '22331U', '22698C', '23156J', '23159Q', '21086B', '22356T', '21907O', '21817I', '85127T', '23163U', '22355U', '22449L', '22153K', '22576Y', '85062E', '22728B', '22747N', '22138G', '85038L', '20713F', '22557Z', '85231BK', '22483A', '22129R', '10080Q', '22227K', '22720A', '22115J', '17012DE', '22440M', '85116X', '85048L', '22677N', '22360Q', '18097CF', '22361C', '22362K', '22644U', '22771L', '22339G', '22628U', '22112V', '22398K', '22730Z', '22737B', '22736S', '22196G', '22811M', '16011L', '22731C', '22296X', '22423U', '22840S', '22382I', '84971SZ', '20982C', '21506J', '23213E', '23205F', '84535BP', '21524I', '21059H', '21026D', '21507E', '23161A', '21931F', '21504V', '21530W', '20996R', '23147S', '84673BX', '47599AI', '84800LZ', '23109C', '21988M', '47590AN', '23082N', '23227V', '23482R', '20975Y', '23413A', '71459J', '23404U', '23377A', '23369X', '72349BT', '23359S', '23356F', '23352S', '23349J', '21655P', '21136P', '82581P', '82600H', '22505F', '23275I', '21820X', '23480U', '23256O', '23254E', '21830E', '20977U', '23399Y', '22029R', '85015Z', '22981K', '22047L', '84944E', '22081J', '22082A', '22965Z', '22083G', '22962X', '22945X', '22091C', '22933B', '22932Q', '22931M', '22095Q', '22920I', '22919F', '22917U', '22103E', '35924B', '21244H', '21263T', '21447O', '22999A', '85014BD', '23029D', '23568M', '23028D', '23013O', '22041A', '23566Z', '22044P', '21458O', '22997O', '23039F']"
83619,['84077K']
473625,"['22610S', '21108Z', '47566BG', '85099BJ', '22578A', '85175B', '84946F', '22386V', '21175V', '22355U', '23203B', '23077P', '22910D', '22178V', '22609U', '22952P', '22086O', '20724F', '84755J', '20719E', '22065D', '71459J', '22130P', '22577B', '23293D', '22741O', '85099FC', '85099CQ', '16045M', '20668K', '21931F', '21213V', '23078Y', '23344R', '21326V', '23571G', '79321V', '23199M', '21928E', '48185J', '23209X', '23581R', '23295P', '23307D', '23297N', '23204B', '23296Z', '23310X', '21498M', '84978X', '22608F', '22865Y', '22659F', '22411U', '20712E', '22950F', '20728Z', '20971S', '22959R', '84077K', '84945I']"
26370,"['23005J', '22998M', '16156SH', '22492E', '22710N', '21497K', '23232F', '23230A', '22713C', '21135E', '22469S', '16161UB', '23233W', '22470E', '21733F', '21506J', '22045U', '22273M', '22610S', '71459J', '82583N', '23171H', '21166I', '84992D', '22029R', '84508AE', '22147L', '84879M', '21212D', '21498M', '15034D', '22560W', '22659F', '82580N', '23231J', '84755J', '21918L', '22996P', '21916D', '82600H', '21704M', '84945I', '22969Z', '16161PA', '16045M', '85099BJ', '23293D', '22950F', '22834J', '22151L', '22741O', '84991R', '22189I', '21891R', '23309L', '22489J', '22609U', '22578A', '20713F', '23203B', '21500P', '84212C', '22149E', '21326V', '23310X', '22065D', '21495P', '22491V', '22419N', '22570W', '84988Y', '21499T', '22693N', '22711H', '21928E', '21213V', '23307D', '79321V', '23294M', '23076Z', '37370Z', '22791E', '85106U', '22178V', '22704P', '22558H', '22910D', '22047L', '22616B', '22651T', '21915K', '23202Z', '82581P', '20973S', '20712E', '22417M', '23170S', '75049LA', '21181K', '21210C', '22577B', '22077P', '16169EL', '85099CQ', '85099FC', '84970SL', '21174F', '21086B', '47566Y', '22959R', '22960K', '22961C', '22963K', '21790Y', '22986P', '22988D', '22993E', '22994B', '85150Z', '84836J', '21931F', '21673M', '21672A', '72741B', '79000Z', '21232B', '22326L', '21787C', '21201F', '23543B', '22384W', '22243L', '35095AT', '35095BN', '21165F', '22382I', '22030B', '22411U', '23144I', '22771L', '21929W', '21670S', '23078Y', '21669G', '21668N', '22720A', '22413V', '22662G', '22629C', '22952P', '23295P', '23296Z', '23298Q', '21830E', '22652D', '16008I', '84375E', '85175B', '20974J', '84946F', '20726C', '20971S', '84535AT', '85049AF', '16237N', '85152E', '22964E', '22792D', '22027K', '21731V', '21313C', '79190BW', '21485W', '23434Y', '21394I', '22418R', '20676O', '22112V', '84692Z', '20979K', '23209X', '23208E', '22467G', '22090X', '23236J', '23300F', '22772B', '22569R', '21395V', '22048X', '22556N', '22991T', '23297N', '22534C', '22775S', '22983O', '23245W', '23308G', '22985B', '22086O', '22087E', '23318Z', '23240L', '16235A', '23199M', '22631M', '20727V', '84947R', '21984W', '21169G', '22675S', '22674G', '22338I', '37327B', '82582N', '22706R', '21137F', '22951B', '22672E', '21136P', '21671K', '21122K', '21200G', '20725N', '20718A', '22740K', '23002D', '22697A', '21650J', '23159Q', '21975B', '22699D', '23103F', '23155O', '21980L', '84970LF', '22046Q', '84378P', '22999A', '23108J', '22708V', '17003M', '21981M', '23120O', '23119M', '16259V', '20969R', '84997DC', '22614B', '20914Q', '22653U', '21908X', '23200Y', '22666I', '20975Y', '23187K', '82484O', '20723U', '23206T', '23177K', '23207R', '23175H', '22633V', '23174D', '21917S', '22632O', '20728Z', '21892U', '23172Q', '22759Z', '20983Y', '21519A', '22037V', '23168M', '21914B', '84077K', '22536B', '22568A', '21080R', '22945X', '84691N', '47591DY', '22348L', '21844I', '22356T', '22379G', '21231K', '22773H', '22815Y', '22383K', '84568Z', '22386V', '23436I', '23550P', '22333G', '22943F', '21094A', '22174M', '10133M', '22303W', '22302N', '22188M', '47503AN', '21154F', '21811V', '22900U', '22197J', '21121C', '85230EY', '22219N', '23435M', '22139Q', '21238G', '22102P', '22457C', '21746N', '21314Q', '22979P', '21878P', '23326S', '22084R', '22083G', '21035O', '23306Z', '22774I', '22989L', '22992G', '22561Z', '22071O', '21749U', '21936G', '22966E', '22970T', '22111I', '23356F', '21242V', '22423U', '16033Z']"
226368,['15034D']
426366,"['21967J', '21977R', '21212D', '84879M', '21175V', '22952P', '22950F', '22909Z', '22629C', '21731V', '21985C', '21899D', '21900A', '84950I', '21791H', '21982Y', '21902W', '22630B', '22985B', '84991R', '23176Z', '22991T', '85099BJ', '15036Z', '23215I', '22551F', '22992G', '23193C', '23177K', '23157X', '20974J', '21975B', '21790Y', '23340L', '23378J', '21984W', '22910D', '23207R', '21213V', '22560W', '85099FC', '22659F', '22940N', '22961C', '22493I', '23194R', '21121C', '23201S', '22561Z', '23203B', '85099CQ', '22564D', '22578A', '22470E', '21098K', '21980L', '21981M', '23380Y', '84755J', '22620B', '22386V', '23381G', '21498M', '23346H', '23310X', '22348L', '23345S', '22457C', '22382I', '22466O', '21733F', '22469S', '23268O', '22740K', '23170S', '23166P', '22749K', '22086O', '22096G', '22714G', '22178V', '22191G', '22666I', '22619G', '22959R', '22615Z', '22966E', '22326L', '22969Z', '22577B', '21929W', '23077P', '21914B', '22741O', '22540W', '21888F', '21877C', '22558H', '11001M', '84978X', '79000Z', '20972O', '84988Y', '21084K', '84946F', '71459J', '21181K']"
463635,['84879M']
363636,['22616B']
263637,"['72232C', '17096D', '21977R']"
36360,['72232C']
163638,['22197J']
236358,['21212D']
336357,['84992D']
153648,"['21977R', '85099BJ', '21137F', '23115D', '20724F', '15036Z', '22178V', '22355U', '85099FC', '22386V', '22065D', '20719E', '16045M', '84755J', '20668K', '22610S', '23206T', '23209X', '23204B', '23199M', '71459J', '75049LA', '16216D', '22578A', '20723U', '84946F', '79321V', '22411U', '21213V', '23310X', '84212C', '20728Z', '23205F', '20725N', '22577B', '85099CQ', '20712E', '84945I', '23203B', '21975B', '22741O', '22086O', '21931F', '22030B', '22608F', '75131T', '23344R', '21498M', '21326V', '21232B', '22609U', '21166I', '21181K', '47566Y', '22384W', '21135E', '71477B', '21080R', '22910D', '21731V', '23293D', '23078Y', '23245W', '22383K', '22951B', '22554P', '22558H', '22243L', '22356T', '21929W', '23201S', '23200Y', '21928E', '23076Z', '23121M', '22659F', '22661W', '84991R', '20726C', '84029EX', '84947R', '84978X']"
